id,log(bayes.dust.mass),log(bayes.dust.mass_err),log(best.dust.mass),log(bayes.gas.mass),log(bayes.gas.mass_err),log(best.gas.mass),log(best.gas.mass_err),bayes.sfh.sfr,best.reduced_chi_square
b'VFID4016',6.13540839458768,0.47075838448833657,5.633834035942819,7.99540839458768,0.5196281906960674,7.493834035942819,0.22,0.09861212327640023,2.154661055950532
b'VFID4029',8.130720149458027,0.17429007726754464,8.207215438687037,9.990720149458026,0.28067246219379394,10.067215438687036,0.22,1.3859627576048454,1.8818179299967532
b'VFID4046',6.773122650972739,0.412050840395087,6.491003624552913,8.633122650972739,0.4671037305249204,8.351003624552913,0.22,0.37673054332377925,1.297893111375666
b'VFID4051',3.1896921890767875,9.05882458847848,-inf,5.049692189076787,9.06149562295443,-inf,0.22,4.386350269054478e-06,13.333517527900705
b'VFID4057',7.650690333914604,0.2966863320868192,7.876884966044722,9.510690333914605,0.36935454464123,9.736884966044721,0.22,1.4524403064945592,1.0088354794736778
b'VFID4092',4.677376188963128,0.12439524288548673,4.654041941148444,6.537376188963128,0.2527334098463027,6.514041941148444,0.22,0.007423736874282019,1.5735864315231072
b'VFID4115',6.615155592179366,0.17623687902021948,6.691958574191237,8.475155592179366,0.28188550428638126,8.551958574191238,0.22,0.02025717953626245,2.4037408711287993
b'VFID4119',7.735509130171462,0.4621123407368233,7.478329124984922,9.595509130171461,0.5118083776778823,9.338329124984922,0.22,0.9243113186385132,1.237413908720064
b'VFID4135',6.460401922062788,0.408360121347966,6.861825209394432,8.320401922062787,0.4638512570936135,8.721825209394432,0.22,0.12081932181836068,1.772148688709143
b'VFID4143',6.9746944020080885,0.24894221763343818,7.130888125729782,8.834694402008088,0.3322231595181981,8.990888125729782,0.22,0.04898024404796294,2.6528764903877593
b'VFID4164',5.843363520029651,0.30245246638983664,5.713403479129331,7.703363520029652,0.37400199788944344,7.573403479129332,0.22,0.03662705454961436,2.58787127654896
b'VFID4165',7.941771613915462,0.3518440249157237,8.219126529487866,9.801771613915461,0.41496291143775293,10.079126529487866,0.22,1.1585463452660056,0.4880633133369612
b'VFID4168',7.209492035012237,0.30816676602979626,7.501439163446062,9.069492035012237,0.3786380272572516,9.361439163446063,0.22,0.19829983478309418,1.8326451284830565
