id,log(bayes.dust.mass),log(bayes.dust.mass_err),log(best.dust.mass),log(bayes.gas.mass),log(bayes.gas.mass_err),log(best.gas.mass),log(best.gas.mass_err),bayes.sfh.sfr,best.reduced_chi_square
b'VFID5244',6.713884587747056,0.02171472409516259,6.719950144812673,8.573884587747056,0.2210690598942535,8.579950144812672,0.22,0.211928773738759,1.563779264726489
b'VFID5257',6.925713497145786,0.021714724095162594,6.925094246679555,8.785713497145785,0.2210690598942535,8.785094246679554,0.22,0.17676942460967712,3.477159794963569
b'VFID5276',7.068254311236361,0.02171472409516259,7.068413617671513,8.92825431123636,0.2210690598942535,8.928413617671513,0.22,0.011114811665105454,6.068446569226028
b'VFID5292',7.903903891272167,0.04001423315947949,7.887274605047094,9.763903891272166,0.22360934429343776,9.747274605047094,0.22,1.183154343766115,1.161337765568797
b'VFID5324',7.230442653859284,0.07987965689851573,7.24790733576898,9.090442653859284,0.234052899119461,9.10790733576898,0.22,0.5416626013543553,3.7308854728149194
b'VFID5405',6.108132505536203,0.13265139148468186,5.743261310432221,7.968132505536203,0.25689762876060634,7.603261310432221,0.22,0.052235385002632834,4.291861712888036
b'VFID5429',7.244700424502623,0.02171472409516259,7.243517843462957,9.104700424502623,0.2210690598942535,9.103517843462956,0.22,0.18893909706354456,6.462961704630703
b'VFID5432',6.438886475373472,0.02171472409516259,6.438471118206109,8.298886475373472,0.2210690598942535,8.298471118206109,0.22,0.1292388742102102,2.061177972283741
b'VFID5436',5.368206678814026,0.08261849238298376,5.363749688003171,7.2282066788140265,0.23500173463963442,7.2237496880031715,0.22,0.022162639517824274,1.765825873236097
b'VFID5477',6.8953311919980615,0.11836967908485407,6.93662937891143,8.755331191998062,0.2498226989820007,8.79662937891143,0.22,0.10453553736982357,6.239652439701511
b'VFID5508',7.408242559505479,0.2185391261557549,7.539827474675743,9.26824255950548,0.31009571048455503,9.399827474675742,0.22,0.015218493503887287,4.679205337193141
b'VFID5526',5.583607063764959,0.02171472409516259,5.587311018926269,7.44360706376496,0.2210690598942535,7.4473110189262695,0.22,0.021070016165364285,9.785353817064864
b'VFID5532',7.362112450199707,0.021714724095162587,7.359839877376189,9.222112450199706,0.2210690598942535,9.219839877376188,0.22,0.1979410118176379,7.470649119969421
b'VFID5544',5.9513486254534484,0.15584498326366894,5.934130795192095,7.811348625453449,0.26960648880999366,7.794130795192095,0.22,0.12418050417881452,1.1039740202037107
b'VFID5546',6.040916970322963,0.02171472409516259,6.054989478254019,7.900916970322963,0.2210690598942535,7.914989478254019,0.22,0.029753543198838092,2.8603438466108324
b'VFID5573',7.280322852071736,0.08251413099039735,7.313633335539648,9.140322852071735,0.23496506509075016,9.173633335539648,0.22,0.26456708139740337,2.164779360558627
b'VFID5582',7.400131530349886,0.02171472409516259,7.399966020909001,9.260131530349886,0.2210690598942535,9.259966020909001,0.22,0.04984438323905792,3.137361667518012
b'VFID5625',-61.681876388540175,2.2296349494790658e+31,-inf,-59.821876388540176,2.2296349494790658e+31,-inf,0.22,0.023263549711416715,40.23658145443673
b'VFID5627',6.5533657289694025,0.02171472409516259,6.553634292023672,8.413365728969403,0.2210690598942535,8.413634292023671,0.22,0.05816308943366763,7.463691754912913
b'VFID5632',5.819541002647752,0.021714724095162587,5.819256299737655,7.679541002647753,0.2210690598942535,7.679256299737656,0.22,0.015700810431272767,9.799653949067032
b'VFID5637',5.733019364430819,0.14193239902740407,5.643960939223501,7.59301936443082,0.26181062983323317,7.503960939223501,0.22,0.13302432309920914,1.1802734120893756
b'VFID5652',6.49935479586859,0.10247942992108598,6.557502250361882,8.35935479586859,0.24269741151679136,8.417502250361881,0.22,0.49035281871784886,3.686741625299257
