id,log(bayes.dust.mass),log(bayes.dust.mass_err),log(best.dust.mass),log(bayes.gas.mass),log(bayes.gas.mass_err),log(best.gas.mass),log(best.gas.mass_err),bayes.sfh.sfr,best.reduced_chi_square
VFID3980,6.972518447247232,0.3764237235453063,6.689578003710911,8.832518447247232,0.43599864638289093,8.549578003710911,0.22,0.669318552599263,0.9133287138663811
VFID3985,6.252500814001546,0.32229297517753974,6.248086639291477,8.112500814001546,0.39022142669103943,8.108086639291477,0.22,0.2294504112241719,0.2961030327349948
VFID3993,6.513918835304798,0.28377174119386583,6.155310396828498,8.373918835304798,0.35906322716229017,8.015310396828498,0.22,0.1387268334825532,0.8990012890953162
VFID3994,6.770527925744339,0.14937247848583726,6.842061489186572,8.630527925744339,0.2659175385885668,8.702061489186573,0.22,0.1637877790925327,0.3431019021431463
VFID4016,5.912294445043835,0.36964301898214547,5.559743752469237,7.772294445043835,0.4301580656947336,7.419743752469238,0.22,0.0919338012174426,0.6195380794865673
VFID4029,6.6922345657032505,0.25737544791079453,6.609730882173025,8.55223456570325,0.3385884244732565,8.469730882173025,0.22,0.0307656140622862,5.332106907243771
VFID4046,6.634686158643391,0.03756573060749647,6.631626026889864,8.494686158643391,0.22318419324870434,8.491626026889865,0.22,0.1707850366454362,2.9074399984462813
VFID4051,5.001829660615532,0.2804606217131491,4.915700335296683,6.861829660615532,0.35645218519701366,6.775700335296683,0.22,1.1876512646864157e-06,9.098806645697188
VFID4057,7.6562633557455575,0.1723232951889984,7.754426844834039,9.516263355745558,0.27945539548341997,9.614426844834039,0.22,1.2508239932985006,0.792630204372636
VFID4092,4.399636836291544,0.2605204851546778,4.20598346043158,6.259636836291544,0.3409852242916527,6.06598346043158,0.22,0.0046098540672285,0.4670496901082669
VFID4115,6.266867975838676,0.11908917874077753,6.367694772542523,8.126867975838676,0.25016441092440156,8.227694772542522,0.22,0.0304660393250888,3.582313232027064
VFID4119,7.715391950846419,0.30531678962688763,7.278608028003907,9.575391950846418,0.3763221253501701,9.138608028003906,0.22,2.627488898794746,1.8238762460995184
VFID4135,6.783133199499555,0.09799724004930568,6.799893128370044,8.643133199499555,0.24083907294556928,8.659893128370044,0.22,0.1773623699250162,0.750961800119336
VFID4143,6.531288433501243,0.1654578487107895,6.448200842075009,8.391288433501243,0.2752749529107262,8.308200842075008,0.22,0.0515542944140975,3.6529999650118112
VFID4164,6.170428009536874,0.16539812627910402,6.217250495289925,8.030428009536873,0.27523906004896626,8.077250495289924,0.22,0.0312471388972505,0.9236772219455688
VFID4165,7.431067117148511,0.13215658172925113,7.452027626434015,9.291067117148511,0.2566424791307164,9.312027626434014,0.22,1.9365264914284568,0.0919906573829476
VFID4168,6.508017967747152,0.33892031592149563,6.759387446274894,8.368017967747152,0.404063089806934,8.619387446274894,0.22,0.1247857481428771,4.534503966799815
VFID4170,6.507481559298766,0.18802844171385072,6.599497988903782,8.367481559298765,0.28940403399631276,8.459497988903783,0.22,0.0908973966815587,0.969516280755806
VFID4177,6.720497996317747,0.07662209587954877,6.70503284059887,8.580497996317748,0.23296125338127532,8.56503284059887,0.22,0.0547802144234696,2.676849448435311
VFID4179,6.7700939706367285,0.3812765553482819,6.549958809978165,8.630093970636729,0.44019519722306316,8.409958809978164,0.22,0.2360809824961721,6.0930998609832665
VFID4183,7.107328911424092,0.10389646839668223,7.141167583829289,8.967328911424092,0.24329914949564208,9.00116758382929,0.22,0.0052197205882149,3.814517753540134
VFID4188,6.081598262118582,0.3512566589528105,5.861562314734979,7.941598262118582,0.4144650051074168,7.721562314734979,0.22,0.0751111433144183,0.5971892364681699
VFID4194,6.741229009817593,0.021714724095162587,6.739255510950731,8.601229009817592,0.2210690598942535,8.59925551095073,0.22,0.0078115252581324,5.252791153618418
VFID4203,6.110709358068511,0.19407455752127192,6.033356948553665,7.970709358068511,0.29336825642369263,7.893356948553666,0.22,0.0004598273619913,5.266040899253167
VFID4220,6.741734077473652,0.13298519946369672,6.781514140649079,8.601734077473651,0.2570701524417007,8.641514140649079,0.22,0.2433886140600577,0.4970443661695035
VFID4226,6.485445506154458,0.34823668575267647,6.485863787321961,8.345445506154459,0.41190871477064955,8.34586378732196,0.22,0.4041616903404295,0.7130124027595929
VFID4282,7.554736810799753,0.06371392922697604,7.534561296825647,9.414736810799752,0.22904031255990748,9.394561296825646,0.22,0.0274549626341155,3.754384419435353
VFID4283,7.897355996694849,0.3686898524655101,7.38386353753735,9.757355996694848,0.42933926830775637,9.243863537537349,0.22,2.3337556284071908,3.2748683395355873
VFID4291,6.103075676220874,0.3811164358897912,5.861105072771345,7.963075676220875,0.4400565164900269,7.721105072771345,0.22,0.0760645587283379,0.4168925287693081
VFID4311,6.654787611799888,0.2298478896322104,6.767322596145492,8.514787611799887,0.31816670531088065,8.627322596145492,0.22,0.0204737731318079,0.1136529817114977
VFID4321,6.068585705390659,0.3231865234243766,6.1033375937655805,7.92858570539066,0.3909597535848609,7.963337593765581,0.22,0.2055145201568351,0.5877448961442233
VFID4334,6.903476199395928,0.22182552030976418,7.0386277712212575,8.763476199395928,0.31242048822171953,8.898627771221257,0.22,0.2140680545252236,1.8118371727455616
VFID4353,6.984623237708795,0.17738069792753658,7.11710197379628,8.844623237708795,0.2826020382043625,8.97710197379628,0.22,0.5669267605708643,2.353921561269267
VFID4382,7.227145048135795,0.1590036661139764,7.2890093871886945,9.087145048135795,0.27144459073204036,9.149009387188695,0.22,1.0700684401904483,0.0839778354214135
VFID4387,7.634796396197936,0.1436854398260433,7.765887622694882,9.494796396197936,0.2627651149182545,9.625887622694881,0.22,1.085847431325216,1.016675128570065
VFID4445,7.266839927292183,0.22154710743711514,7.312978730242093,9.126839927292183,0.3122228704207183,9.172978730242093,0.22,1.079999873909987,2.458379218029783
VFID4450,6.5186188582702975,0.24362028779032824,6.667052772166073,8.378618858270297,0.3282542377838287,8.527052772166073,0.22,0.0712973831034554,0.1366463347084699
VFID4453,5.898884904909961,0.14297911040101488,5.758577303677267,7.758884904909961,0.2623795457177743,7.6185773036772675,0.22,0.0245218176010184,0.6933326690183934
VFID4464,7.142631586024857,0.03402047486987095,7.136587942361598,9.002631586024856,0.22261489777274907,8.996587942361598,0.22,0.0016618962406751,4.11700509799304
VFID4473,6.626619893356808,0.3678505535477249,6.608908211521198,8.486619893356808,0.42861874637650604,8.468908211521198,0.22,0.3106171616812742,0.123152763446292
VFID4479,6.144910995751002,0.07198688068158965,6.179160233030176,8.004910995751002,0.23147810045502237,8.039160233030175,0.22,0.0030508482227189,1.6887519291383093
VFID4496,6.942144253751874,0.3183178696063086,6.668437993420893,8.802144253751873,0.38694478431773555,8.528437993420892,0.22,0.2654629150332566,3.05247670320227
VFID4507,7.274473900137307,0.2392664224630178,7.053490746189827,9.134473900137307,0.325036030184734,8.913490746189828,0.22,0.1929902107082756,2.696188231114953
VFID4510,7.5297438522290685,0.02171472409516259,7.520918146621172,9.389743852229069,0.2210690598942535,9.380918146621172,0.22,0.0328692141957083,1.36757169526436
VFID4723,5.504080666538811,0.14557967105092254,5.362663356073108,7.364080666538811,0.263805687245925,7.222663356073109,0.22,0.031327942404405,0.7985187038333659
VFID4731,4.747891032536798,0.1766821094522494,4.8479595153130655,6.6078910325367985,0.28216407957161493,6.707959515313066,0.22,0.0001663225806971,1.013186474910284
VFID4778,6.78619384467097,0.37581624194699864,6.48321677389659,8.64619384467097,0.4354742790466103,8.34321677389659,0.22,0.2201464695176835,0.660130220522411
VFID4810,7.4407784309566365,0.3760715956604543,7.283379722359065,9.300778430956637,0.43569466953659214,9.143379722359064,0.22,0.3988280619377095,0.2482484367169121
VFID4816,6.447843295978413,0.3145317306995661,6.104804327278806,8.307843295978413,0.38383617549270205,7.964804327278807,0.22,0.1144113789404717,0.4312646224116594
VFID4845,6.436017596625785,0.09878698593356515,6.494209408261155,8.296017596625784,0.2411614989790833,8.354209408261156,0.22,0.002371529622989,1.9538362830709104
VFID4853,6.310655017302188,0.027217433829598653,6.306682895501506,8.170655017302188,0.2216772173775839,8.166682895501506,0.22,0.0087110444006772,2.75096382236653
VFID4861,7.506058350421805,0.05815228141812323,7.521563225482777,9.366058350421804,0.22755590045993665,9.381563225482777,0.22,0.0169115565273136,0.7051246127513545
VFID4886,6.611093709413701,0.3381152109973543,6.548230213850891,8.4710937094137,0.40338802152243614,8.40823021385089,0.22,0.2634609377786426,1.7235346257595507
VFID4949,7.166716050287039,0.10705123559395709,7.21023024629403,9.026716050287039,0.24466296622536257,9.07023024629403,0.22,0.4978932684320165,0.6604010461976342
